lat,lon,user,data_source,NUMBER_ADULT_MANATEES,NUMBER_CALF_MANATEES,ACTIVITY,COMMENTS,SIGHTINGDATE,DATECREATED,Image
26.93208613,-80.18630819,,iNaturalist,Null,Null,,,2022-08-27 15:39,2022-08-28 10:55,https://static.inaturalist.org/photos/225707534/medium.jpeg
26.081453000300100,-80.120616,,Broward County GeoHub,1,0,Swimming,,2022-08-24 04:00,2022-08-25 18:20,
26.19065400038080,-80.110555,,Broward County GeoHub,1,0,Swimming,,2022-08-21 04:00,2022-08-25 18:20,
26.218346,-80.101629,,Broward County GeoHub,1,0,Swimming,,2022-08-21 04:00,2022-09-01 17:13,
26.218346,-80.101629,,Broward County GeoHub,1,0,Swimming,,2022-08-21 04:00,2022-09-01 17:13,
26.038965999762500,-80.115433,,Broward County GeoHub,0,1,Resting,,2022-08-20 04:00,2022-08-25 18:20,
26.081597999708400,-80.115369,,Broward County GeoHub,1,0,Swimming,,2022-08-19 04:00,2022-08-25 18:20,
26.081597999708400,-80.115369,,Broward County GeoHub,1,0,Swimming,,2022-08-19 04:00,2022-08-25 18:20,
26.081597999708400,-80.115369,,Broward County GeoHub,1,0,Swimming,,2022-08-19 04:00,2022-08-25 18:20,
26.081597999708400,-80.115369,,Broward County GeoHub,1,0,Swimming,,2022-08-19 04:00,2022-08-25 18:20,
26.16404199976150,-80.103967,,Broward County GeoHub,2,0,Swimming,,2022-08-18 04:00,2022-08-19 16:23,
26.16404199976150,-80.103967,,Broward County GeoHub,2,0,Swimming,,2022-08-18 04:00,2022-08-19 16:25,
26.16404199976150,-80.103967,,Broward County GeoHub,2,0,Swimming,,2022-08-18 04:00,2022-08-19 16:23,
27.57120424,-80.23487391,,iNaturalist,Null,Null,,,2022-08-17 16:45,2022-08-19 15:27,https://static.inaturalist.org/photos/223725708/medium.jpeg
27.36614401,-80.25120877,,iNaturalist,Null,Null,,,2022-08-15 16:33,2024-02-26 13:58,https://static.inaturalist.org/photos/353788087/medium.jpeg
25.982239999880000,-80.121869,,Broward County GeoHub,1,0,Swimming,,2022-08-11 04:00,2022-08-19 16:25,
26.081411000059600,-80.11496,,Broward County GeoHub,6,0,Swimming,,2022-08-11 04:00,2022-08-19 16:25,
26.9488538,-82.25832722,,iNaturalist,Null,Null,,,2022-08-05 14:55,2022-08-05 17:29,https://static.inaturalist.org/photos/220202070/medium.jpeg
28.7596666,-80.69666216,,iNaturalist,Null,Null,,Photo by Dale ,2022-07-31 18:37,2022-08-06 13:04,https://static.inaturalist.org/photos/220391941/medium.jpg
27.47164569,-82.62025519,,iNaturalist,Null,Null,,"We walked right up to some people standing near it and it stayed for a while.
",2022-07-30 19:05,2022-07-30 22:29,https://static.inaturalist.org/photos/218623066/medium.jpg
27.7271689,-82.73911769,,iNaturalist,Null,Null,,,2022-07-22 15:28,2022-07-22 15:58,https://static.inaturalist.org/photos/216236477/medium.jpeg
25.98226300042400,-80.123317,,Broward County GeoHub,2,1,Swimming,,2022-07-19 04:00,2022-07-20 14:42,
25.98226300042400,-80.123317,,Broward County GeoHub,2,1,Swimming,,2022-07-19 04:00,2022-07-26 15:16,
25.98226300042400,-80.123317,,Broward County GeoHub,2,1,Swimming,,2022-07-19 04:00,2022-07-26 15:16,
25.98226300042400,-80.123317,,Broward County GeoHub,2,1,Swimming,,2022-07-19 04:00,2022-07-26 15:16,
25.98226300042400,-80.123317,,Broward County GeoHub,2,1,Swimming,,2022-07-19 04:00,2022-07-29 13:16,
25.98226300042400,-80.123317,,Broward County GeoHub,2,1,Swimming,,2022-07-19 04:00,2022-07-29 13:16,
25.98226300042400,-80.123317,,Broward County GeoHub,2,1,Swimming,,2022-07-19 04:00,2022-07-29 13:16,
25.98226300042400,-80.123317,,Broward County GeoHub,2,1,Swimming,,2022-07-19 04:00,2022-07-29 13:16,
25.98226300042400,-80.123317,,Broward County GeoHub,2,1,Swimming,,2022-07-19 04:00,2022-07-29 13:16,
25.98226300042400,-80.123317,,Broward County GeoHub,2,1,Swimming,,2022-07-19 04:00,2022-07-29 13:16,
25.98226300042400,-80.123317,,Broward County GeoHub,2,1,Swimming,,2022-07-19 04:00,2022-07-29 13:16,
25.98226300042400,-80.123317,,Broward County GeoHub,2,1,Swimming,,2022-07-19 04:00,2022-07-29 13:16,
25.98226300042400,-80.123317,,Broward County GeoHub,2,1,Swimming,,2022-07-19 04:00,2022-07-29 13:16,
26.07832000035850,-80.114781,,Broward County GeoHub,1,0,Swimming,,2022-07-16 04:00,2022-07-20 14:42,
26.07832000035850,-80.114781,,Broward County GeoHub,1,0,Swimming,,2022-07-16 04:00,2022-08-19 16:26,
25.42234783,-80.37631175,,iNaturalist,Null,Null,,,2022-07-14 13:08,2022-07-14 21:15,https://static.inaturalist.org/photos/214207123/medium.jpg
26.03896100010320,-80.115429,,Broward County GeoHub,1,1,Swimming,,2022-07-14 04:00,2022-08-19 16:26,
30.38152853,-84.25522694,,iNaturalist,Null,Null,,,2022-07-10 19:33,2022-11-15 04:34,https://static.inaturalist.org/photos/243466341/medium.jpg
25.982165999656900,-80.123151,,Broward County GeoHub,2,1,Swimming,,2022-07-09 04:00,2022-08-19 16:26,
26.116309999714800,-80.129903,,Broward County GeoHub,1,0,Resting,,2022-07-09 04:00,2022-08-19 16:26,
27.67745101,-82.25543203,,iNaturalist,Null,Null,,,2022-07-08 20:24,2022-07-09 00:33,https://static.inaturalist.org/photos/212621865/medium.jpg
26.137462000445000,-80.108498,,Broward County GeoHub,1,0,Swimming,,2022-07-06 04:00,2022-08-19 16:26,
26.077696999639300,-80.113659,,Broward County GeoHub,1,0,Swimming,,2022-07-05 04:00,2022-08-19 16:26,
26.164091000332200,-80.104427,,Broward County GeoHub,1,0,Swimming,,2022-07-03 04:00,2022-07-05 18:23,
26.222978000415400,-80.107155,,Broward County GeoHub,1,0,Swimming,,2022-07-03 04:00,2022-07-05 18:25,
25.98225100028790,-80.12332,,Broward County GeoHub,1,0,Swimming,,2022-07-02 04:00,2022-07-05 18:20,
26.001771000034700,-80.281779,,Broward County GeoHub,2,1,Feeding,,2022-07-02 04:00,2022-07-05 18:22,
26.18891300011360,-80.103777,,Broward County GeoHub,1,0,Feeding,,2022-07-01 04:00,2022-07-05 18:20,
26.18891300011360,-80.103777,,Broward County GeoHub,1,0,Feeding,,2022-07-01 04:00,2022-07-05 18:20,
26.18891300011360,-80.103777,,Broward County GeoHub,1,0,Feeding,,2022-07-01 04:00,2022-07-05 18:20,
26.18891300011360,-80.103777,,Broward County GeoHub,1,0,Feeding,,2022-07-01 04:00,2022-07-05 18:20,
26.078521000278400,-80.11669,,Broward County GeoHub,1,0,Swimming,,2022-06-30 04:00,2022-07-01 17:42,
26.078521000278400,-80.11669,,Broward County GeoHub,1,0,Swimming,,2022-06-30 04:00,2022-07-01 17:42,
26.078521000278400,-80.11669,,Broward County GeoHub,1,0,Swimming,,2022-06-30 04:00,2022-07-01 17:42,
26.078521000278400,-80.11669,,Broward County GeoHub,1,0,Swimming,,2022-06-30 04:00,2022-07-01 17:42,
28.66877469,-80.72885503,,iNaturalist,Null,Null,,,2022-06-26 19:41,2022-06-26 19:42,https://static.inaturalist.org/photos/209367715/medium.jpg
26.03902099979770,-80.115416,,Broward County GeoHub,0,1,Swimming,,2022-06-19 04:00,2022-06-22 18:40,
26.03900699973010,-80.115373,,Broward County GeoHub,0,1,Swimming,,2022-06-17 04:00,2022-06-22 18:40,
26.03900699973010,-80.115373,,Broward County GeoHub,0,1,Swimming,,2022-06-17 04:00,2022-06-22 18:40,
26.03900699973010,-80.115373,,Broward County GeoHub,0,1,Swimming,,2022-06-17 04:00,2022-06-22 18:40,
24.80477821,-80.60788304,,iNaturalist,Null,Null,,,2022-06-12 16:31,2022-06-12 16:32,https://static.inaturalist.org/photos/205488769/medium.jpg
26.315437999593100,-80.082521,,Broward County GeoHub,1,0,Feeding,,2022-06-12 04:00,2022-06-13 12:47,
26.315437999593100,-80.082521,,Broward County GeoHub,1,0,Feeding,,2022-06-12 04:00,2022-06-13 12:47,
26.315437999593100,-80.082521,,Broward County GeoHub,1,0,Feeding,,2022-06-12 04:00,2022-06-13 12:47,
28.68737795,-80.7255076,,iNaturalist,Null,Null,,,2022-06-09 17:49,2022-06-10 01:06,https://static.inaturalist.org/photos/204773633/medium.jpg
26.161658999796000,-80.104135,,Broward County GeoHub,1,0,Swimming,,2022-06-09 04:00,2022-06-10 19:01,
27.50218568,-82.74824431,,iNaturalist,Null,Null,,,2022-06-06 18:00,2022-06-19 03:04,https://static.inaturalist.org/photos/207266455/medium.jpg
26.161795000138600,-80.104089,,Broward County GeoHub,1,0,Swimming,,2022-06-06 04:00,2022-06-10 19:01,
29.26481329,-82.13681783,,iNaturalist,Null,Null,,,2022-06-05 15:43,2022-06-06 00:19,https://static.inaturalist.org/photos/203697395/medium.jpeg
25.89940146,-80.37082672,,iNaturalist,Null,Null,,Manatee in canal paralell to NW 57th ave across from Opa Locka Airport.,2022-05-28 18:06,2022-05-28 21:43,https://static.inaturalist.org/photos/201362096/medium.jpeg
28.45240649,-82.77412071,,iNaturalist,Null,Null,,,2022-05-28 14:30,2022-05-28 14:31,https://static.inaturalist.org/photos/201234689/medium.jpg
26.144926000435600,-80.102461,,Broward County GeoHub,1,0,Swimming,,2022-05-28 04:00,2022-06-03 18:37,
26.144926000435600,-80.102461,,Broward County GeoHub,1,0,Swimming,,2022-05-28 04:00,2022-06-03 18:37,
26.078807000112200,-80.120101,,Broward County GeoHub,1,0,Resting,,2022-05-28 04:00,2022-06-03 18:38,
27.50050194,-82.63453433,,iNaturalist,Null,Null,,,2022-05-26 17:16,2023-01-05 00:07,https://static.inaturalist.org/photos/250636183/medium.jpeg
26.315439999736700,-80.081801,,Broward County GeoHub,1,0,Feeding,,2022-05-26 04:00,2022-05-27 18:54,
26.315439999736700,-80.081801,,Broward County GeoHub,1,0,Feeding,,2022-05-26 04:00,2022-05-27 18:54,
27.49012289,-82.62650931,,iNaturalist,Null,Null,,,2022-05-24 17:57,2023-01-05 00:07,https://static.inaturalist.org/photos/250633970/medium.jpeg
27.51336944,-82.68083543,,iNaturalist,Null,Null,,,2022-05-24 03:48,2023-01-05 00:07,https://static.inaturalist.org/photos/250633937/medium.jpeg
28.79717876,-80.67386027,,iNaturalist,Null,Null,,,2022-05-22 17:51,2022-05-22 17:51,https://static.inaturalist.org/photos/201550991/medium.jpg
27.59350372,-82.77901622,,iNaturalist,Null,Null,,,2022-05-22 16:14,2023-01-05 00:07,https://static.inaturalist.org/photos/250633690/medium.jpeg
26.164117999608800,-80.103986,,Broward County GeoHub,1,0,Swimming,,2022-05-22 04:00,2022-05-23 14:21,
26.164117999608800,-80.103986,,Broward County GeoHub,1,0,Swimming,,2022-05-22 04:00,2022-05-23 14:21,
25.32994806,-80.24250456,,iNaturalist,Null,Null,,,2022-05-20 22:06,2022-05-21 16:44,https://static.inaturalist.org/photos/199381986/medium.jpg
26.162601999576600,-80.119386,,Broward County GeoHub,1,0,Swimming,,2022-05-20 04:00,2022-05-23 14:22,
26.96324948,-82.25715753,,iNaturalist,Null,Null,,,2022-05-16 15:29,2022-05-16 21:30,https://inaturalist-open-data.s3.amazonaws.com/photos/198203033/medium.jpg
26.059360999556200,-80.143381,,Broward County GeoHub,2,0,Swimming,,2022-05-15 04:00,2022-05-23 14:22,
26.059360999556200,-80.143381,,Broward County GeoHub,2,0,Swimming,,2022-05-15 04:00,2022-05-23 14:22,
26.059360999556200,-80.143381,,Broward County GeoHub,2,0,Swimming,,2022-05-15 04:00,2022-05-23 14:22,
26.07879000035230,-80.119868,,Broward County GeoHub,1,0,Swimming,,2022-05-14 04:00,2022-05-23 14:22,
26.07869699970370,-80.119963,,Broward County GeoHub,1,0,Swimming,,2022-05-12 04:00,2022-05-23 14:22,
25.09502523,-80.86766138,,iNaturalist,Null,Null,,,2022-05-11 19:03,2022-05-17 22:40,https://static.inaturalist.org/photos/198472684/medium.jpeg
26.31523600011890,-80.082228,,Broward County GeoHub,1,0,Feeding,,2022-05-11 04:00,2022-05-23 14:22,
28.13821098,-80.71065447,,iNaturalist,Null,Null,,,2022-05-07 16:38,2022-05-07 18:46,https://static.inaturalist.org/photos/195691617/medium.jpg
25.14003095,-80.3942925,,iNaturalist,Null,Null,,,2022-05-07 15:22,2022-05-09 15:29,https://static.inaturalist.org/photos/196280837/medium.jpeg
32.65474741,-79.81500152,,iNaturalist,Null,Null,,,2022-05-07 13:20,2022-05-08 16:40,https://static.inaturalist.org/photos/195979634/medium.jpg
25.14443124,-80.94727306,,iNaturalist,Null,Null,,,2022-05-06 14:16,2022-05-09 21:37,https://static.inaturalist.org/photos/196367569/medium.jpg
24.43358057,-81.68042648,,iNaturalist,Null,Null,,Huge adult specimen. Bigger than the dingy.,2022-05-05 19:13,2022-05-05 19:19,https://static.inaturalist.org/photos/195120295/medium.jpg
26.118668999716400,-80.144813,,Broward County GeoHub,1,0,Swimming,,2022-05-05 04:00,2022-05-09 13:36,
26.118668999716400,-80.144813,,Broward County GeoHub,1,0,Swimming,,2022-05-05 04:00,2022-05-09 13:36,
26.118668999716400,-80.144813,,Broward County GeoHub,1,0,Swimming,,2022-05-05 04:00,2022-05-09 13:36,
26.118668999716400,-80.144813,,Broward County GeoHub,1,0,Swimming,,2022-05-05 04:00,2022-05-09 13:36,
26.087517,-80.185352,,Broward County GeoHub,1,0,Swimming,,2022-05-03 04:00,2022-05-03 19:35,
26.087517,-80.185352,,Broward County GeoHub,1,0,Swimming,,2022-05-03 04:00,2022-05-03 19:35,
26.315486999739500,-80.082563,,Broward County GeoHub,1,0,Swimming,,2022-05-01 04:00,2022-05-02 18:54,
26.159687000402000,-80.129769,,Broward County GeoHub,1,0,Swimming,,2022-04-30 04:00,2022-05-02 18:54,
26.078623000111400,-80.120056,,Broward County GeoHub,2,2,Swimming,,2022-04-29 04:00,2022-05-02 18:53,
26.078623000111400,-80.120056,,Broward County GeoHub,2,2,Swimming,,2022-04-29 04:00,2022-05-02 18:53,
26.60377534,-82.30172264,,iNaturalist,Null,Null,,,2022-04-28 18:42,2022-05-07 16:18,https://static.inaturalist.org/photos/195651539/medium.jpeg
26.31510199959310,-80.082384,,Broward County GeoHub,3,0,Swimming,,2022-04-28 04:00,2022-04-28 19:12,
26.31510199959310,-80.082384,,Broward County GeoHub,3,0,Swimming,,2022-04-28 04:00,2022-04-28 19:12,
26.090698736885300,-80.11150935,,Broward County GeoHub,1,0,Resting,,2022-04-28 04:00,2022-05-02 18:54,
25.982068000242800,-80.123283,,Broward County GeoHub,2,0,Resting,,2022-04-27 04:00,2022-04-27 18:06,
25.982068000242800,-80.123283,,Broward County GeoHub,2,0,Resting,,2022-04-27 04:00,2022-04-27 18:06,
26.090847318077000,-80.10994372,,Broward County GeoHub,1,0,Swimming,,2022-04-27 04:00,2022-04-27 18:06,
29.87416265,-82.7786333,,iNaturalist,Null,Null,,"This female and calf have been seen in Ichetucknee Springs State park several times this week. 

Photo by Robin Boughton",2022-04-24 17:58,2022-04-25 03:47,https://static.inaturalist.org/photos/190539427/medium.jpg
25.51270787,-80.35656129,,iNaturalist,Null,Null,,,2022-04-23 14:49,2022-05-14 02:38,https://static.inaturalist.org/photos/197401533/medium.jpg
25.02803004,-80.9924872,,iNaturalist,Null,Null,,,2022-04-20 14:48,2022-04-20 21:52,https://static.inaturalist.org/photos/189499303/medium.jpeg
25.99522000031210,-80.11944,,Broward County GeoHub,3,0,Feeding,,2022-04-18 04:00,2022-04-25 13:13,
26.150845000324800,-80.142406,,Broward County GeoHub,1,1,Feeding,,2022-04-18 04:00,2022-04-25 13:16,
27.43963192,-82.74301766,,iNaturalist,Null,Null,,,2022-04-17 13:59,2022-04-17 14:02,https://static.inaturalist.org/photos/188742466/medium.jpg
26.038958000300300,-80.115422,,Broward County GeoHub,2,2,Swimming,,2022-04-17 04:00,2022-04-25 13:10,
26.038958000300300,-80.115422,,Broward County GeoHub,2,2,Swimming,,2022-04-17 04:00,2022-04-25 13:10,
26.038958000300300,-80.115422,,Broward County GeoHub,2,2,Swimming,,2022-04-17 04:00,2022-04-25 13:10,
26.038958000300300,-80.115422,,Broward County GeoHub,2,2,Swimming,,2022-04-17 04:00,2022-04-25 13:10,
26.150820999602700,-80.142388,,Broward County GeoHub,0,1,Feeding,,2022-04-17 04:00,2022-04-25 13:12,
25.689688000057500,-80.360679,,Broward County GeoHub,2,3,Swimming,,2022-04-17 04:00,2022-04-25 13:15,
26.038958000300300,-80.115422,,Broward County GeoHub,2,2,Swimming,,2022-04-17 04:00,2022-04-25 13:10,
27.83621112,-82.69308201,,iNaturalist,Null,Null,,,2022-04-15 14:15,2022-04-15 14:35,https://static.inaturalist.org/photos/188271316/medium.jpg
27.43167095,-82.62450181,,iNaturalist,Null,Null,,,2022-04-13 14:58,2022-04-14 15:44,https://static.inaturalist.org/photos/188092711/medium.jpg
26.04002900006730,-80.178568,,Broward County GeoHub,2,1,Swimming,,2022-04-12 04:00,2022-04-14 13:24,
26.036880000403900,-80.190359,,Broward County GeoHub,1,0,Swimming,,2022-04-11 04:00,2022-04-11 12:51,
26.036880000403900,-80.190359,,Broward County GeoHub,1,0,Swimming,,2022-04-11 04:00,2022-04-11 12:51,
26.315435999931900,-80.082392,,Broward County GeoHub,1,0,Feeding,,2022-04-11 04:00,2022-04-14 13:24,
26.315435999931900,-80.082392,,Broward County GeoHub,1,0,Feeding,,2022-04-11 04:00,2022-04-14 13:24,
26.037459000378200,-80.188661,,Broward County GeoHub,2,1,Swimming,,2022-04-11 04:00,2022-04-14 13:24,
26.315435999931900,-80.082392,,Broward County GeoHub,1,0,Feeding,,2022-04-11 04:00,2022-04-14 13:24,
29.38526545,-81.84901344,,iNaturalist,Null,Null,,,2022-04-10 21:05,2022-04-12 03:24,https://static.inaturalist.org/photos/187630126/medium.jpg
25.09659003,-80.88027237,,iNaturalist,Null,Null,,,2022-04-10 17:30,2022-04-13 15:14,https://static.inaturalist.org/photos/187896064/medium.jpeg
26.161568999587300,-80.104119,,Broward County GeoHub,4,0,Swimming,,2022-04-10 04:00,2022-04-11 12:51,
26.07849999990440,-80.118569,,Broward County GeoHub,1,0,Resting,,2022-04-08 04:00,2022-04-11 12:51,
26.07849999990440,-80.118569,,Broward County GeoHub,1,0,Resting,,2022-04-08 04:00,2022-04-11 12:51,
26.116783000198700,-80.149364,,Broward County GeoHub,1,0,Swimming,,2022-04-08 04:00,2022-04-11 12:52,
26.038964000144500,-80.115407,,Broward County GeoHub,1,0,Swimming,,2022-04-07 04:00,2022-04-11 12:52,
26.315375999601700,-80.082266,,Broward County GeoHub,1,0,Swimming,,2022-04-06 04:00,2022-04-06 18:28,
25.67098026,-80.36345797,,iNaturalist,Null,Null,,Vizcaya Gardens,2022-04-05 14:18,2022-04-12 01:08,https://static.inaturalist.org/photos/187611200/medium.jpg
25.99487200010220,-80.119274,,Broward County GeoHub,2,0,Feeding,,2022-04-05 04:00,2022-04-06 18:28,
29.80414291,-82.60884425,,iNaturalist,Null,Null,,,2022-04-03 14:27,2022-04-10 02:14,https://static.inaturalist.org/photos/187186480/medium.jpg
26.164947000232100,-80.122879,,Broward County GeoHub,1,0,Feeding,,2022-04-03 04:00,2022-04-04 13:40,
26.164947000232100,-80.122879,,Broward County GeoHub,1,0,Feeding,,2022-04-03 04:00,2022-04-06 18:28,
26.164947000232100,-80.122879,,Broward County GeoHub,1,0,Feeding,,2022-04-03 04:00,2022-04-06 18:28,
26.164947000232100,-80.122879,,Broward County GeoHub,1,0,Feeding,,2022-04-03 04:00,2022-04-06 18:28,
26.164947000232100,-80.122879,,Broward County GeoHub,1,0,Feeding,,2022-04-03 04:00,2022-04-06 18:28,
26.315364999818100,-80.082341,,Broward County GeoHub,1,0,Swimming,,2022-03-31 04:00,2022-04-01 18:41,
26.116083999891300,-80.126952,,Broward County GeoHub,1,2,Swimming,,2022-03-31 04:00,2022-04-01 18:42,
26.150906000161000,-80.142647,,Broward County GeoHub,1,1,Feeding,,2022-03-29 04:00,2022-04-01 18:41,
26.150906000161000,-80.142647,,Broward County GeoHub,1,1,Feeding,,2022-03-29 04:00,2022-04-01 18:41,
25.06176847,-80.5431398,,iNaturalist,Null,Null,,"Must be migrating through.
Photo credit: Karen Copen",2022-03-25 21:32,2022-03-30 18:04,https://static.inaturalist.org/photos/185382199/medium.jpg
26.209831999566500,-80.099593,,Broward County GeoHub,1,1,Swimming,,2022-03-20 04:00,2022-03-21 17:48,
26.209831999566500,-80.099593,,Broward County GeoHub,1,1,Swimming,,2022-03-20 04:00,2022-03-21 17:48,
26.038858000003100,-80.115719,,Broward County GeoHub,0,1,Resting,,2022-03-20 04:00,2022-03-21 17:49,
26.150760000009100,-80.142858,,Broward County GeoHub,1,2,Swimming,,2022-03-20 04:00,2022-03-21 17:50,
26.209831999566500,-80.099593,,Broward County GeoHub,1,1,Swimming,,2022-03-20 04:00,2022-03-21 17:48,
26.119265999722700,-80.145585,,Broward County GeoHub,3,0,Resting,,2022-03-18 04:00,2022-03-18 16:04,
26.119265999722700,-80.145585,,Broward County GeoHub,3,0,Resting,,2022-03-18 04:00,2022-03-18 16:03,
28.88535167,-82.49264198,,iNaturalist,Null,Null,,,2022-03-17 15:16,2022-04-11 17:15,https://static.inaturalist.org/photos/187526837/medium.jpg
25.994979999970300,-80.119382,,Broward County GeoHub,1,1,Swimming,,2022-03-17 04:00,2022-03-18 16:02,
25.994979999970300,-80.119382,,Broward County GeoHub,1,1,Swimming,,2022-03-17 04:00,2022-03-18 16:02,
26.091238999744100,-80.111557,,Broward County GeoHub,1,0,Feeding,,2022-03-17 04:00,2022-03-18 16:02,
29.4785842,-82.97261352,,iNaturalist,Null,Null,,,2022-03-14 20:19,2022-03-20 12:40,https://static.inaturalist.org/photos/183702374/medium.jpg
27.21075785,-82.7140047,,iNaturalist,Null,Null,,,2022-03-14 17:55,2023-05-16 01:57,https://static.inaturalist.org/photos/279904813/medium.jpeg
25.99498800043170,-80.11904,,Broward County GeoHub,1,0,Feeding,,2022-03-14 04:00,2022-03-15 13:28,
25.99498800043170,-80.11904,,Broward County GeoHub,1,0,Feeding,,2022-03-14 04:00,2022-03-15 13:28,
29.28779586,-82.03590577,,iNaturalist,Null,Null,,,2022-03-13 15:45,2022-10-04 01:43,https://static.inaturalist.org/photos/234816006/medium.jpeg
26.161502000040900,-80.104094,,Broward County GeoHub,1,0,Swimming,,2022-03-13 05:00,2022-03-14 13:29,
26.16159799996380,-80.105113,,Broward County GeoHub,1,1,Swimming,,2022-03-12 05:00,2022-03-14 13:29,
25.994934000245900,-80.119354,,Broward County GeoHub,1,0,Swimming,,2022-03-11 05:00,2022-03-11 18:29,
25.994934000245900,-80.119354,,Broward County GeoHub,1,0,Swimming,,2022-03-11 05:00,2022-03-11 18:29,
25.995008000099700,-80.118795,,Broward County GeoHub,1,0,Feeding,,2022-03-11 05:00,2022-03-11 18:29,
26.162214000443900,-80.104154,,Broward County GeoHub,1,0,Swimming,,2022-03-11 05:00,2022-03-14 13:28,
26.162214000443900,-80.104154,,Broward County GeoHub,1,0,Swimming,,2022-03-11 05:00,2022-03-14 13:28,
26.162214000443900,-80.104154,,Broward County GeoHub,1,0,Swimming,,2022-03-11 05:00,2022-03-14 13:29,
26.162395000317200,-80.104248,,Broward County GeoHub,2,0,Swimming,,2022-03-11 05:00,2022-03-14 13:29,
26.162214000443900,-80.104154,,Broward County GeoHub,1,0,Swimming,,2022-03-11 05:00,2022-03-14 13:29,
27.47654225,-82.74989401,,iNaturalist,Null,Null,,,2022-03-10 19:14,2022-03-10 19:40,https://static.inaturalist.org/photos/182351929/medium.jpg
29.77411254,-83.41417314,,iNaturalist,Null,Null,,,2022-03-10 16:45,2022-04-10 19:27,https://static.inaturalist.org/photos/187330462/medium.jpg
27.45163,-82.61536053,,iNaturalist,Null,Null,,,2022-03-08 19:48,2022-03-09 12:51,https://static.inaturalist.org/photos/182193558/medium.jpg
25.09575915,-80.82260047,,iNaturalist,Null,Null,,,2022-03-08 19:35,2022-03-16 01:13,https://static.inaturalist.org/photos/183059531/medium.jpg
25.982022000162500,-80.121852,,Broward County GeoHub,1,0,Resting,,2022-03-05 05:00,2022-03-09 15:35,
26.077635999973700,-80.115193,,Broward County GeoHub,1,0,Swimming,,2022-03-03 05:00,2022-03-09 15:35,
24.76223728,-81.51698447,,iNaturalist,Null,Null,,,2022-03-02 14:21,2023-02-12 20:47,https://static.inaturalist.org/photos/255996417/medium.jpg
26.166421000361400,-80.150974,,Broward County GeoHub,1,0,Feeding,,2022-03-02 05:00,2022-03-09 15:35,
26.166421000361400,-80.150974,,Broward County GeoHub,1,0,Feeding,,2022-03-02 05:00,2022-03-09 15:35,
26.21176778,-81.83895449,,iNaturalist,Null,Null,,,2022-03-01 18:23,2022-03-01 19:51,https://static.inaturalist.org/photos/181221137/medium.jpg
26.036746999836900,-80.190649,,Broward County GeoHub,1,0,Feeding,,2022-03-01 05:00,2022-03-02 14:06,
26.036746999836900,-80.190649,,Broward County GeoHub,1,0,Feeding,,2022-03-01 05:00,2022-03-02 14:06,
25.99538500032350,-80.119019,,Broward County GeoHub,1,1,Feeding,,2022-03-01 05:00,2022-03-02 14:06,
28.38218192,-80.67016216,,iNaturalist,Null,Null,,,2022-02-28 19:39,2022-03-10 02:15,https://static.inaturalist.org/photos/182273709/medium.jpeg
28.73590852,-80.78486032,,iNaturalist,Null,Null,,,2022-02-28 15:53,2022-02-28 15:56,https://static.inaturalist.org/photos/181120248/medium.jpg
26.16216500008160,-80.104066,,Broward County GeoHub,1,1,Feeding,,2022-02-28 05:00,2022-03-02 19:34,
26.16216500008160,-80.104066,,Broward County GeoHub,1,1,Feeding,,2022-02-28 05:00,2022-03-02 19:34,
26.16216500008160,-80.104066,,Broward County GeoHub,1,1,Feeding,,2022-02-28 05:00,2022-03-02 19:34,
27.74523185,-82.62830986,,iNaturalist,Null,Null,,,2022-02-27 22:30,2022-03-01 11:50,https://static.inaturalist.org/photos/181180316/medium.jpeg
26.163647000205700,-80.140211,,Broward County GeoHub,1,0,Injured/dead,,2022-02-27 05:00,2022-02-28 18:58,
26.314995999899200,-80.082391,,Broward County GeoHub,2,0,Swimming,,2022-02-27 05:00,2022-02-28 18:59,
26.315361999649900,-80.08211,,Broward County GeoHub,1,0,Swimming,,2022-02-27 05:00,2022-02-28 19:01,
25.16612001,-80.98902374,,iNaturalist,Null,Null,,,2022-02-26 19:35,2022-04-20 10:41,https://inaturalist-open-data.s3.amazonaws.com/photos/189392164/medium.jpeg
26.161664000183400,-80.10405,,Broward County GeoHub,1,0,Swimming,,2022-02-26 05:00,2022-02-28 18:57,
26.161664000183400,-80.10405,,Broward County GeoHub,1,0,Swimming,,2022-02-26 05:00,2022-02-28 18:57,
25.982175999824300,-80.123217,,Broward County GeoHub,1,0,Resting,,2022-02-26 05:00,2022-02-28 18:57,
26.161664000183400,-80.10405,,Broward County GeoHub,1,0,Swimming,,2022-02-26 05:00,2022-02-28 18:57,
26.31516899992420,-80.082362,,Broward County GeoHub,1,0,Swimming,,2022-02-25 05:00,2022-02-28 18:54,
25.06732845,-80.8435612,,iNaturalist,Null,Null,,,2022-02-24 19:02,2022-02-24 19:03,https://static.inaturalist.org/photos/180595877/medium.jpeg
26.108171999618000,-80.159817,,Broward County GeoHub,1,0,Swimming,,2022-02-24 05:00,2022-02-28 18:54,
26.13739499989990,-80.107917,,Broward County GeoHub,1,0,Swimming,,2022-02-24 05:00,2022-02-28 18:54,
28.85082199,-81.35271822,,iNaturalist,Null,Null,,,2022-02-23 16:08,2022-02-25 01:44,https://static.inaturalist.org/photos/180631121/medium.jpg
